ProductID;Date;Zip;Units;Revenue;Country
1082;8/15/1999;75030 CEDEX 01 ;1;228.3;France 
1106;8/15/1999;75233 CEDEX 05 ;1;246.7;France 
1109;8/15/1999;75059 CEDEX 01 ;1;209.9;France 
1109;8/15/1999;75163 CEDEX 04 ;1;209.9;France 
1111;8/15/1999;75035 CEDEX 01 ;1;118.1;France 
1112;8/15/1999;75086 CEDEX 02 ;1;118.1;France 
1132;8/15/1999;75059 CEDEX 01 ;1;630;France 
1132;8/15/1999;75196 CEDEX 04 ;1;630;France 
1173;8/15/1999;75051 CEDEX 01 ;1;525;France 
1173;8/15/1999;75062 CEDEX 02 ;1;525;France 
1173;8/15/1999;75239 CEDEX 05 ;1;525;France 
1449;8/15/1999;75075 CEDEX 02 ;1;118;France 
1641;8/15/1999;75134 CEDEX 11 ;1;70.8;France 
1931;8/15/1999;75085 CEDEX 02 ;1;286.1;France 
1956;8/15/1999;75086 CEDEX 02 ;1;153.8;France 
1961;8/15/1999;75020          ;1;97.1;France 
2016;8/15/1999;75150 CEDEX 03 ;1;299.2;France 
2047;8/15/1999;75122 CEDEX 03 ;1;377.9;France 
2047;8/15/1999;75219 CEDEX 16 ;1;377.9;France 
2057;8/15/1999;75017          ;1;472.4;France 
2074;8/15/1999;75150 CEDEX 03 ;1;328.1;France 
2083;8/15/1999;75004          ;1;309.7;France 
2094;8/15/1999;75177 CEDEX 17 ;1;433.1;France 
2199;8/15/1999;75150 CEDEX 03 ;1;178.4;France 
2222;8/15/1999;75227 CEDEX 05 ;1;246.7;France 
2223;8/15/1999;75197 CEDEX 04 ;1;246.7;France 
2254;8/15/1999;75056 CEDEX 01 ;1;57.7;France 
2254;8/15/1999;75317 CEDEX 09 ;1;57.7;France 
2255;8/15/1999;75230 CEDEX 05 ;1;57.7;France 
2332;8/15/1999;75069 CEDEX 02 ;1;419.9;France 
2373;8/15/1999;75031 CEDEX 01 ;1;551.2;France 
2388;8/15/1999;75096 CEDEX 02 ;1;309.7;France 
2406;8/15/1999;75058 CEDEX 01 ;1;89.2;France 
2407;8/15/1999;75079 CEDEX 02 ;1;73.5;France 
559;8/15/1999;75030 CEDEX 01 ;1;590.4;France 
726;8/15/1999;75061 CEDEX 02 ;1;115.5;France 
726;8/15/1999;75144 CEDEX 19 ;1;115.5;France 
726;8/15/1999;75167 CEDEX 19 ;2;230.9;France 
730;8/15/1999;75010          ;1;301.8;France 
757;8/15/1999;75016          ;1;84;France 
757;8/15/1999;75128 CEDEX 11 ;1;84;France 
768;8/15/1999;75063 CEDEX 02 ;1;105;France 
769;8/15/1999;75062 CEDEX 02 ;1;257.2;France 
770;8/15/1999;75020          ;1;257.2;France 
852;8/15/1999;75256 CEDEX 05 ;1;771.7;France 
901;8/15/1999;75007          ;1;409.4;France 
921;8/15/1999;75020          ;1;525;France 
1045;8/15/1999;75067 CEDEX 02 ;1;207.3;France 
1046;8/15/1999;75020          ;1;99.7;France 
1053;8/15/1999;75202 CEDEX 16 ;1;257.2;France 
1065;8/15/1999;75015          ;1;296.6;France 
1066;8/15/1999;75239 CEDEX 05 ;1;296.6;France 
1082;8/15/1999;75021 CEDEX 01 ;1;228.3;France 
1107;8/15/1999;75088 CEDEX 02 ;1;160.1;France 
1185;8/15/1999;75079 CEDEX 02 ;1;419.9;France 
1210;8/15/1999;75035 CEDEX 01 ;1;577.5;France 
1318;8/15/1999;75067 CEDEX 02 ;1;307;France 
1961;8/15/1999;75017          ;1;97.1;France 
2050;8/15/1999;75018          ;1;498.7;France 
2074;8/15/1999;75017          ;1;328.1;France 
2083;8/15/1999;75017          ;1;309.7;France 
2091;8/15/1999;75014          ;1;152.2;France 
2094;8/15/1999;75150 CEDEX 03 ;1;433.1;France 
2204;8/15/1999;75234 CEDEX 05 ;1;173.2;France 
2255;8/15/1999;75181 CEDEX 04 ;1;57.7;France 
2255;8/15/1999;75202 CEDEX 16 ;1;57.7;France 
2277;8/15/1999;75020          ;1;251.9;France 
2282;8/15/1999;75055 CEDEX 01 ;1;304.4;France 
2388;8/15/1999;75058 CEDEX 01 ;1;309.7;France 
2407;8/15/1999;75011          ;2;146.9;France 
2407;8/15/1999;75217 CEDEX 16 ;1;73.5;France 
2410;8/15/1999;75196 CEDEX 04 ;1;99.7;France 
499;8/15/1999;75330 CEDEX 07 ;1;846.3;France 
574;8/15/1999;75055 CEDEX 01 ;1;839.7;France 
574;8/15/1999;75105 CEDEX 02 ;1;839.7;France 
609;8/15/1999;75062 CEDEX 02 ;1;778.8;France 
631;8/15/1999;75063 CEDEX 02 ;1;346.2;France 
681;8/15/1999;75021 CEDEX 01 ;1;648.6;France 
725;8/15/1999;75167 CEDEX 19 ;2;230.9;France 
726;8/15/1999;75056 CEDEX 01 ;2;230.9;France 
726;8/15/1999;75150 CEDEX 03 ;2;230.9;France 
728;8/15/1999;75055 CEDEX 01 ;1;63;France 
757;8/15/1999;75055 CEDEX 01 ;1;84;France 
757;8/15/1999;75067 CEDEX 02 ;1;84;France 
758;8/15/1999;75150 CEDEX 03 ;1;84;France 
758;8/15/1999;75157 CEDEX 03 ;2;167.9;France 
758;8/15/1999;75209 CEDEX 16 ;1;84;France 
769;8/15/1999;75134 CEDEX 11 ;1;257.2;France 
796;8/15/1999;75310 CEDEX 09 ;1;278.2;France 
797;8/15/1999;75021 CEDEX 01 ;1;301.8;France 
833;8/15/1999;75198 CEDEX 04 ;1;798;France 
863;8/15/1999;75004          ;2;608.9;France 
901;8/15/1999;75140 CEDEX 03 ;1;409.4;France 
910;8/15/1999;75207 CEDEX 16 ;1;414.7;France 
964;7/8/2002;75306 CEDEX 09 ;1;335.9;France 
1230;7/8/2002;75125 CEDEX 11 ;1;525;France 
2081;7/8/2002;75067 CEDEX 02 ;1;225.7;France 
2204;7/8/2002;75023 CEDEX 01 ;1;157.4;France 
964;7/8/2002;75007          ;1;335.9;France 
1120;7/8/2002;75124 CEDEX 03 ;1;181.1;France 
1144;7/8/2002;75048 CEDEX 01 ;1;414.7;France 
467;7/8/2002;75003          ;1;900.6;France 
2234;7/8/2002;75058 CEDEX 01 ;1;70.8;France 
2262;7/8/2002;75219 CEDEX 16 ;1;299.2;France 
481;7/8/2002;75024 CEDEX 01 ;1;782;France 
499;7/8/2002;75239 CEDEX 05 ;1;883;France 
726;7/8/2002;75238 CEDEX 05 ;1;120.7;France 
2205;7/8/2002;75023 CEDEX 01 ;1;157.4;France 
2235;7/8/2002;75058 CEDEX 01 ;1;70.8;France 
2241;7/8/2002;75086 CEDEX 02 ;1;89.2;France 
2277;4/18/2003;06826 CEDEX 9  ;1;262.4;France 
1001;4/18/2003;06666 CEDEX 9  ;1;393.7;France 
647;4/18/2003;06003 CEDEX 1  ;1;922.2;France 
647;4/18/2003;06348 CEDEX    ;1;922.2;France 
757;4/18/2003;06506 CEDEX    ;1;73.5;France 
573;4/19/2003;6950           ;1;313.7;France 
1008;7/15/1999;6660           ;2;472.4;France 
1014;7/15/1999;06036 CEDEX 1  ;1;86.6;France 
1014;7/15/1999;06082 CEDEX 1  ;2;173.2;France 
1014;7/15/1999;6420           ;1;86.6;France 
1204;7/15/1999;06102 CEDEX 2  ;1;419.9;France 
1956;7/15/1999;06084 CEDEX 1  ;1;152.2;France 
2012;7/15/1999;06172 CEDEX 2  ;1;377.9;France 
2056;7/15/1999;06175 CEDEX 2  ;1;325.4;France 
2111;7/15/1999;06010 CEDEX 1  ;1;566.7;France 
2167;7/15/1999;06083 CEDEX 1  ;1;577.2;France 
2254;7/15/1999;06083 CEDEX 1  ;1;57.7;France 
2254;7/15/1999;06234 CEDEX    ;1;57.7;France 
2255;7/15/1999;06084 CEDEX 1  ;1;57.7;France 
2255;7/15/1999;06205 CEDEX 3  ;1;57.7;France 
2282;7/15/1999;06006 CEDEX 1  ;1;304.4;France 
2353;7/15/1999;6300           ;1;409.4;France 
2353;7/15/1999;06369 CEDEX 4  ;1;409.4;France 
195;7/15/1999;06010 CEDEX 1  ;1;808.5;France 
400;8/15/1999;06084 CEDEX 1  ;1;689.3;France 
475;8/15/1999;06185 CEDEX 2  ;1;978.1;France 
564;8/15/1999;06172 CEDEX 2  ;1;944.7;France 
574;8/15/1999;06106 CEDEX 2  ;1;839.7;France 
580;8/15/1999;06203 CEDEX 3  ;1;756.8;France 
714;8/15/1999;06833 CEDEX 9  ;1;160.1;France 
725;8/15/1999;6000           ;1;115.5;France 
725;8/15/1999;6450           ;1;115.5;France 
725;8/15/1999;06825 CEDEX 9  ;1;115.5;France 
726;8/15/1999;06239 CEDEX    ;1;115.5;France 
726;8/15/1999;6360           ;1;115.5;France 
758;8/15/1999;06032 CEDEX 1  ;1;84;France 
863;8/15/1999;06172 CEDEX 2  ;1;304.4;France 
901;8/15/1999;06083 CEDEX 1  ;1;409.4;France 
910;8/15/1999;6470           ;1;414.7;France 
962;8/15/1999;06083 CEDEX 1  ;1;525;France 
964;8/15/1999;06009 CEDEX 1  ;1;356.9;France 
964;8/15/1999;06348 CEDEX    ;1;356.9;France 
1014;8/15/1999;06503 CEDEX    ;1;86.6;France 
1132;8/15/1999;06187 CEDEX 2  ;1;630;France 
1203;8/15/1999;06235 CEDEX    ;1;314.9;France 
1346;8/15/1999;6300           ;1;304.4;France 
1961;8/15/1999;06083 CEDEX 1  ;1;97.1;France 
2055;8/15/1999;06106 CEDEX 2  ;1;551.2;France 
2055;8/15/1999;06201 CEDEX 3  ;1;551.2;France 
2083;8/15/1999;06016 CEDEX 1  ;1;309.7;France 
2188;8/15/1999;06209 CEDEX 3  ;1;233.6;France 
2192;8/15/1999;06187 CEDEX 2  ;1;202.1;France 
2210;8/15/1999;06353 CEDEX 4  ;1;107.6;France 
2234;8/15/1999;06186 CEDEX 2  ;1;65.6;France 
400;7/9/2002;06288 CEDEX 3  ;1;734.7;France 
596;7/9/2002;06175 CEDEX 2  ;1;776.7;France 
609;7/9/2002;06205 CEDEX 3  ;1;829.2;France 
499;7/9/2002;06369 CEDEX 4  ;1;883;France 
676;7/9/2002;06293 CEDEX 3  ;1;837.4;France 
2005;7/9/2002;06049 CEDEX 1  ;1;307.1;France 
606;7/10/2002;06304 CEDEX 4  ;1;323.1;France 
631;7/10/2002;06369 CEDEX 4  ;1;356.7;France 
966;7/10/2002;06187 CEDEX 2  ;1;472.4;France 
2255;7/10/2002;06079 CEDEX 1  ;1;60.3;France 
565;7/10/2002;06286 CEDEX 3  ;1;881.7;France 
1085;7/10/2002;06004 CEDEX 1  ;1;84;France 
443;7/10/2002;06010 CEDEX 1  ;1;829;France 
596;7/10/2002;06032 CEDEX 1  ;1;776.7;France 
596;7/10/2002;06205 CEDEX 3  ;1;776.7;France 
604;7/10/2002;06288 CEDEX 3  ;1;480.6;France 
647;7/10/2002;06084 CEDEX 1  ;1;900.6;France 
989;7/10/2002;06504 CEDEX    ;1;419.9;France 
609;7/10/2002;06186 CEDEX 2  ;1;829.2;France 
635;7/10/2002;06083 CEDEX 1  ;1;860.7;France 
596;7/10/2002;06079 CEDEX 1  ;1;776.7;France 
647;7/10/2002;06083 CEDEX 1  ;1;900.6;France 
2254;7/10/2002;06079 CEDEX 1  ;1;60.3;France 
2254;8/15/1999;06082 CEDEX 1  ;1;57.7;France 
2254;8/15/1999;06172 CEDEX 2  ;1;57.7;France 
2255;8/15/1999;06184 CEDEX 2  ;2;115.4;France 
2255;8/15/1999;06236 CEDEX    ;1;57.7;France 
2352;8/15/1999;06009 CEDEX 1  ;1;367.4;France 
2370;8/15/1999;06508 CEDEX    ;1;732.3;France 
120;8/15/1999;06172 CEDEX 2  ;1;829.5;France 
400;8/15/1999;06099 CEDEX 1  ;1;689.3;France 
631;8/15/1999;06172 CEDEX 2  ;1;346.2;France 
725;8/15/1999;06826 CEDEX 9  ;1;115.5;France 
767;8/15/1999;06009 CEDEX 1  ;1;105;France 
767;8/15/1999;6360           ;1;105;France 
769;8/15/1999;06288 CEDEX 3  ;1;257.2;France 
770;8/15/1999;06348 CEDEX    ;1;257.2;France 
795;8/15/1999;6300           ;1;278.2;France 
833;8/15/1999;06201 CEDEX 3  ;1;803.2;France 
863;8/15/1999;06003 CEDEX 1  ;1;304.4;France 
901;8/15/1999;06006 CEDEX 1  ;1;409.4;France 
989;8/15/1999;06204 CEDEX 3  ;1;467.2;France 
992;8/15/1999;06049 CEDEX 1  ;1;314.9;France 
714;6/15/1999;75708 CEDEX 13 ;1;160.1;France 
714;6/15/1999;75761 CEDEX 16 ;1;160.1;France 
725;6/15/1999;75846 CEDEX 17 ;1;115.5;France 
725;6/15/1999;75932 CEDEX 19 ;1;115.5;France 
739;6/15/1999;75679 CEDEX 14 ;1;170.6;France 
739;6/15/1999;75911 CEDEX 15 ;1;170.6;France 
744;6/15/1999;75954 CEDEX 19 ;1;270.3;France 
748;6/15/1999;75803 CEDEX 08 ;1;291.3;France 
757;6/15/1999;75738 CEDEX 15 ;1;84;France 
758;6/15/1999;75747 CEDEX 15 ;1;84;France 
758;6/15/1999;75806 CEDEX 17 ;1;84;France 
758;6/15/1999;75938 CEDEX 19 ;1;84;France 
767;6/15/1999;75877 CEDEX 18 ;1;105;France 
768;6/15/1999;75783 CEDEX 16 ;1;105;France 
769;6/15/1999;75913 CEDEX 19 ;1;257.2;France 
797;6/15/1999;75717 CEDEX 15 ;1;301.8;France 
797;6/15/1999;75783 CEDEX 16 ;1;301.8;France 
838;6/15/1999;75689 CEDEX 14 ;1;945;France 
847;6/15/1999;75846 CEDEX 17 ;1;551.2;France 
847;6/15/1999;75849 CEDEX 17 ;1;603.7;France 
910;6/15/1999;75717 CEDEX 15 ;1;414.7;France 
910;6/15/1999;75724 CEDEX 15 ;1;414.7;France 
910;6/15/1999;75749 CEDEX 15 ;1;414.7;France 
910;6/15/1999;75821 CEDEX 17 ;1;414.7;France 
914;6/15/1999;75719 CEDEX 15 ;1;577.5;France 
922;6/15/1999;75878 CEDEX 18 ;1;472.4;France 
962;6/15/1999;75690 CEDEX 14 ;1;509.2;France 
979;6/15/1999;75971 CEDEX 20 ;1;393.7;France 
989;6/15/1999;75846 CEDEX 17 ;1;467.2;France 
990;6/15/1999;75923 CEDEX 19 ;1;456.7;France 
990;6/15/1999;75926 CEDEX 19 ;1;456.7;France 
1014;6/15/1999;75877 CEDEX 18 ;1;86.6;France 
1065;6/15/1999;75974 CEDEX 20 ;1;296.6;France 
1066;6/15/1999;75714 CEDEX 15 ;1;296.6;France 
1066;6/15/1999;75741 CEDEX 15 ;1;296.6;France 
1066;6/15/1999;75747 CEDEX 15 ;1;296.6;France 
1066;6/15/1999;75938 CEDEX 19 ;1;296.6;France 
1066;6/15/1999;75965 CEDEX 20 ;1;296.6;France 
1081;6/15/1999;75799 CEDEX 16 ;1;225.7;France 
1082;6/15/1999;75972 CEDEX 20 ;1;225.7;France 
1106;6/15/1999;75981 CEDEX 20 ;1;246.7;France 
1109;6/15/1999;75771 CEDEX 16 ;1;209.9;France 
1116;6/15/1999;75829 CEDEX 17 ;1;251.9;France 
1133;6/15/1999;75877 CEDEX 18 ;1;630;France 
1157;6/15/1999;75715 CEDEX 08 ;1;377.9;France 
1173;6/15/1999;75687 CEDEX 14 ;1;525;France 
1188;6/15/1999;75864 CEDEX 18 ;1;472.4;France 
1309;6/15/1999;75974 CEDEX 20 ;1;270.3;France 
1329;6/15/1999;75948 CEDEX 19 ;1;92.8;France 
1477;6/15/1999;75680 CEDEX 14 ;1;317.5;France 
1911;6/15/1999;75825 CEDEX 17 ;1;244.1;France 
1957;6/15/1999;75800 CEDEX 08 ;1;153.8;France 
1960;6/15/1999;75806 CEDEX 17 ;1;97.1;France 
1960;6/15/1999;75899 CEDEX 18 ;1;97.1;France 
1975;6/15/1999;75714 CEDEX 15 ;1;52.5;France 
2064;6/15/1999;75694 CEDEX 14 ;1;488.2;France 
2091;6/15/1999;75712 CEDEX 15 ;1;152.2;France 
2167;6/15/1999;75692 CEDEX 14 ;1;577.2;France 
2211;6/15/1999;75764 CEDEX 16 ;1;107.6;France 
2234;6/15/1999;75709 CEDEX 13 ;1;65.6;France 
2234;6/15/1999;75764 CEDEX 16 ;1;65.6;France 
2235;6/15/1999;75860 CEDEX 18 ;1;65.6;France 
2235;6/15/1999;75897 CEDEX 18 ;1;65.6;France 
2277;6/15/1999;75965 CEDEX 20 ;1;251.9;France 
2332;6/15/1999;75685 CEDEX 14 ;1;419.9;France 
2332;6/15/1999;75927 CEDEX 19 ;1;419.9;France 
2353;6/15/1999;75915 CEDEX 04 ;1;409.4;France 
2357;6/15/1999;75719 CEDEX 15 ;1;278.2;France 
2407;6/15/1999;75755 CEDEX 15 ;1;73.5;France 
396;6/15/1999;75683 CEDEX 14 ;1;857.1;France 
396;6/15/1999;75688 CEDEX 14 ;1;857.1;France 
396;6/15/1999;75690 CEDEX 14 ;2;1714.1;France 
396;6/15/1999;75911 CEDEX 15 ;1;857.1;France 
433;6/15/1999;75716 CEDEX 15 ;2;1608.6;France 
443;6/15/1999;75764 CEDEX 16 ;1;790.9;France 
475;6/15/1999;75719 CEDEX 15 ;1;970.2;France 
475;6/15/1999;75724 CEDEX 15 ;1;970.2;France 
475;6/15/1999;75838 CEDEX 17 ;1;970.2;France 
726;4/17/2003;75798 CEDEX 16 ;1;110.2;France 
785;4/17/2003;75766 CEDEX 16 ;1;57.7;France 
981;4/17/2003;75719 CEDEX 15 ;1;157.4;France 
1009;4/17/2003;75920 CEDEX 19 ;1;99.7;France 
1155;4/17/2003;75877 CEDEX 18 ;1;446.2;France 
2284;4/17/2003;75852 CEDEX 17 ;1;309.7;France 
401;4/17/2003;75825 CEDEX 17 ;1;948.7;France 
785;4/17/2003;75915 CEDEX 04 ;1;57.7;France 
642;4/17/2003;75802 CEDEX 08 ;1;903.8;France 
1139;4/17/2003;75907 CEDEX 15 ;1;682.5;France 
1168;4/17/2003;75683 CEDEX 14 ;1;367.4;France 
2254;4/17/2003;75717 CEDEX 15 ;1;60.3;France 
952;4/17/2003;75915 CEDEX 04 ;1;262.4;France 
966;4/17/2003;75716 CEDEX 15 ;1;472.4;France 
1045;4/17/2003;75918 CEDEX 19 ;1;209.9;France 
1975;7/15/1999;75764 CEDEX 16 ;1;52.5;France 
1990;7/15/1999;75773 CEDEX 16 ;1;257.2;France 
2005;7/15/1999;75706 CEDEX 13 ;1;299.2;France 
2045;7/15/1999;75731 CEDEX 15 ;1;409.4;France 
2055;7/15/1999;75877 CEDEX 18 ;1;551.2;France 
2056;7/15/1999;75878 CEDEX 18 ;1;325.4;France 
2057;7/15/1999;75726 CEDEX 15 ;1;472.4;France 
2074;7/15/1999;75860 CEDEX 18 ;1;328.1;France 
1916;6/29/2002;75860 CEDEX 18 ;1;286.1;France 
2192;6/29/2002;75813 CEDEX 17 ;1;209.9;France 
768;6/29/2002;75706 CEDEX 13 ;1;105;France 
1017;6/29/2002;75806 CEDEX 17 ;1;262.4;France 
1926;6/29/2002;75718 CEDEX 15 ;1;99.7;France 
1927;6/29/2002;75699 CEDEX 14 ;1;99.7;France 
1935;6/29/2002;75812 CEDEX 17 ;1;136.4;France 
2045;6/29/2002;75890 CEDEX 18 ;2;839.9;France 
2081;6/29/2002;75749 CEDEX 15 ;1;225.7;France 
2235;6/29/2002;75766 CEDEX 16 ;1;70.8;France 
2251;6/29/2002;75862 CEDEX 18 ;1;126;France 
2253;6/29/2002;75929 CEDEX 19 ;1;136.4;France 
609;6/29/2002;75974 CEDEX 20 ;1;829.2;France 
1936;6/29/2002;75922 CEDEX 19 ;1;286.1;France 
2016;6/29/2002;75725 CEDEX 15 ;1;304.4;France 
2046;6/29/2002;75691 CEDEX 14 ;1;433.1;France 
1916;6/29/2002;75806 CEDEX 17 ;1;286.1;France 
1934;6/29/2002;75812 CEDEX 17 ;1;136.4;France 
1935;6/29/2002;75862 CEDEX 18 ;1;136.4;France 
2277;11/15/1999;40595          ;2;514.4;Germany
2279;11/15/1999;40591          ;1;165.3;Germany
433;11/15/1999;22335          ;1;810.9;Germany
443;11/15/1999;22049          ;1;799;Germany
475;11/15/1999;22049          ;1;978.1;Germany
475;11/15/1999;22143          ;1;978.1;Germany
510;11/15/1999;41747          ;1;843.7;Germany
574;11/15/1999;27499          ;1;839.7;Germany
604;11/15/1999;22045          ;1;461.7;Germany
604;11/15/1999;22303          ;1;461.7;Germany
604;11/15/1999;22305          ;1;461.7;Germany
645;11/15/1999;22147          ;1;706.1;Germany
757;11/15/1999;21077          ;1;84;Germany
770;11/15/1999;40599          ;1;257.2;Germany
785;11/15/1999;40597          ;1;68.2;Germany
838;11/15/1999;40468          ;1;924;Germany
1133;11/15/1999;22087          ;1;630;Germany
1230;11/15/1999;22143          ;1;519.7;Germany
1230;11/15/1999;22459          ;1;525;Germany
1960;11/15/1999;22045          ;1;98.7;Germany
2235;11/15/1999;22337          ;1;65.6;Germany
2016;2/16/2000;40211          ;1;301.8;Germany
936;2/16/2000;45145          ;1;498.7;Germany
992;7/31/2002;42855          ;1;278.2;Germany
1057;7/31/2002;22119          ;1;136.4;Germany
2053;7/31/2002;22111          ;1;325.4;Germany
2091;7/31/2002;42283          ;1;157.4;Germany
2074;7/31/2002;22305          ;1;335.9;Germany
2373;7/31/2002;22089          ;1;588;Germany
2380;7/31/2002;22359          ;1;293.9;Germany
2400;7/31/2002;22335          ;1;94.5;Germany
596;7/31/2002;22111          ;1;797.2;Germany
757;7/31/2002;21149          ;1;84;Germany
797;7/31/2002;40764          ;1;309.7;Germany
826;7/31/2002;40229          ;1;918.7;Germany
1215;7/31/2002;22143          ;1;367.4;Germany
1936;7/31/2002;22119          ;1;286.1;Germany
2045;7/31/2002;22111          ;1;419.9;Germany
609;8/1/2002;41569          ;1;813.5;Germany
574;8/1/2002;27499          ;1;869.1;Germany
642;8/1/2002;40229          ;1;903.8;Germany
396;8/1/2002;27499          ;2;1784.5;Germany
481;8/1/2002;22045          ;1;806.9;Germany
551;8/1/2002;40217          ;1;922.2;Germany
2277;2/18/2000;40822          ;1;257.2;Germany
297;2/21/2000;40227          ;1;656;Germany
797;2/21/2000;22299          ;1;304.4;Germany
726;2/22/2000;40227          ;1;115.5;Germany
725;2/22/2000;40227          ;1;115.5;Germany
2407;2/23/2000;41066          ;1;73.5;Germany
1076;2/24/2000;22147          ;1;254.6;Germany
1061;2/24/2000;40472          ;1;141.7;Germany
2045;2/24/2000;22359          ;1;409.4;Germany
1075;2/24/2000;22147          ;1;254.6;Germany
1062;2/24/2000;40472          ;1;141.7;Germany
1005;2/25/2000;22115          ;1;107.6;Germany
1109;2/25/2000;42549          ;1;209.9;Germany
2277;2/25/2000;42113          ;1;257.2;Germany
797;2/25/2000;22559          ;1;304.4;Germany
1156;2/25/2000;22303          ;1;341.2;Germany
1110;2/25/2000;42549          ;1;209.9;Germany
1156;2/25/2000;42389          ;1;341.2;Germany
1911;2/25/2000;41516          ;1;244.1;Germany
1081;2/28/2000;45147          ;1;228.3;Germany
1046;2/28/2000;41065          ;1;99.7;Germany
2407;2/28/2000;42115          ;2;146.9;Germany
838;2/28/2000;22397          ;1;939.7;Germany
1082;2/28/2000;45147          ;1;228.3;Germany
2016;2/28/2000;40215          ;1;301.8;Germany
962;2/28/2000;22607          ;1;525;Germany
760;6/16/2003;42549          ;1;146.9;Germany
927;6/16/2003;40239          ;1;451.4;Germany
1182;6/16/2003;22391          ;1;157.4;Germany
2054;6/16/2003;40597          ;1;551.2;Germany
2332;6/16/2003;22049          ;1;419.9;Germany
609;6/16/2003;45145          ;1;850.2;Germany
638;6/16/2003;45134          ;1;1008.8;Germany
1040;7/7/2003;22143          ;1;1233.5;Germany
559;7/7/2003;45134          ;1;643.4;Germany
475;7/7/2003;22419          ;1;1037.4;Germany
632;7/7/2003;45134          ;1;403.7;Germany
760;4/24/2003;22301          ;1;146.9;Germany
1001;4/24/2003;45145          ;1;393.7;Germany
1086;4/24/2003;42281          ;1;89.2;Germany
1168;4/24/2003;42389          ;1;367.4;Germany
702;4/24/2003;22529          ;1;288.7;Germany
927;4/24/2003;22089          ;1;451.4;Germany
930;4/24/2003;22527          ;1;525;Germany
2091;2/28/2000;42657          ;1;154.8;Germany
1974;2/29/2000;22303          ;1;55.1;Germany
1062;2/29/2000;22395          ;1;141.7;Germany
1075;2/29/2000;40721          ;1;254.6;Germany
1061;2/29/2000;22395          ;1;141.7;Germany
1076;2/29/2000;40721          ;1;254.6;Germany
1975;2/29/2000;22303          ;1;55.1;Germany
396;3/1/2000;45239          ;1;865.7;Germany
426;3/1/2000;21109          ;1;801.7;Germany
426;3/1/2000;22391          ;1;801.7;Germany
433;3/1/2000;22111          ;1;810.9;Germany
475;3/1/2000;40239          ;1;978.1;Germany
495;3/1/2000;22359          ;1;577.5;Germany
512;3/1/2000;22419          ;1;230.7;Germany
396;3/1/2000;22395          ;1;865.7;Germany
475;3/1/2000;40724          ;1;978.1;Germany
475;3/1/2000;41066          ;1;978.1;Germany
510;3/1/2000;40217          ;1;843.7;Germany
565;3/1/2000;22335          ;1;839.7;Germany
565;3/1/2000;42549          ;2;1679.5;Germany
596;3/1/2000;40597          ;1;752.3;Germany
596;3/1/2000;42719          ;1;752.3;Germany
606;3/1/2000;22359          ;1;314.7;Germany
400;3/1/2000;41464          ;1;689.3;Germany
574;10/15/1999;13353          ;2;1679.5;Germany
604;10/15/1999;10585          ;1;461.7;Germany
964;7/15/2002;13357          ;1;335.9;Germany
475;7/15/2002;12681          ;1;1007.2;Germany
826;7/15/2002;21033          ;1;945;Germany
2396;7/15/2002;10435          ;1;89.2;Germany
426;7/15/2002;10119          ;1;843.1;Germany
681;7/15/2002;10587          ;1;682.2;Germany
2400;7/15/2002;12209          ;1;94.5;Germany
786;7/15/2002;13156          ;1;68.2;Germany
1086;7/15/2002;12357          ;1;84;Germany
2353;7/15/2002;13347          ;1;414.7;Germany
606;7/16/2002;12681          ;1;323.1;Germany
1006;7/16/2002;12359          ;1;89.2;Germany
2046;7/16/2002;20459          ;1;433.1;Germany
2252;7/16/2002;13509          ;1;136.4;Germany
676;7/16/2002;12629          ;1;837.4;Germany
1962;7/16/2002;12459          ;1;149.6;Germany
2094;7/16/2002;12627          ;1;438.3;Germany
725;7/16/2002;12351          ;1;120.7;Germany
757;7/16/2002;12351          ;1;73.5;Germany
992;7/16/2002;12619          ;1;278.2;Germany
426;7/16/2002;10585          ;1;843.1;Germany
635;7/16/2002;20097          ;1;860.7;Germany
768;7/16/2002;12629          ;1;94.5;Germany
976;7/16/2002;10717          ;1;314.9;Germany
635;7/16/2002;12627          ;1;860.7;Germany
2253;7/16/2002;13509          ;1;136.4;Germany
767;7/16/2002;12629          ;1;94.5;Germany
2396;7/16/2002;12629          ;2;178.4;Germany
726;7/16/2002;12351          ;1;120.7;Germany
758;7/16/2002;12351          ;1;73.5;Germany
1963;7/16/2002;12459          ;1;149.6;Germany
2056;7/16/2002;20251          ;1;330.7;Germany
609;10/15/1999;10318          ;1;802.2;Germany
609;10/15/1999;13353          ;1;802.2;Germany
847;10/15/1999;10587          ;1;551.2;Germany
964;10/15/1999;12681          ;1;346.4;Germany
1003;10/15/1999;12555          ;2;173.2;Germany
2277;10/15/1999;12159          ;1;257.2;Germany
2407;10/15/1999;12043          ;2;146.9;Germany
357;10/15/1999;20148          ;1;540.5;Germany
574;10/15/1999;12161          ;1;839.7;Germany
574;10/15/1999;12629          ;2;1679.5;Germany
676;10/15/1999;12687          ;1;808.2;Germany
681;10/15/1999;10435          ;1;648.6;Germany
725;10/15/1999;10713          ;1;115.5;Germany
1426;10/15/1999;13587          ;1;286;Germany
2070;10/15/1999;10409          ;1;519.7;Germany
2222;10/15/1999;10437          ;1;246.7;Germany
2277;10/15/1999;13359          ;1;257.2;Germany
1903;7/20/2002;10829          ;1;798;Germany
